"ASUS ROG Strix SCAR 17 2023 G733PZ-LL002 AMD Ryzen 9 7945HX/32GB/1TB SSD/RTX 4080/17.3""",Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 4080,17.3,No,2999.01
"ASUS Vivobook 14 F1400EA-EK1543W Intel Core i3-1115G4/8GB/256GB SSD/14""",Asus,VivoBook,Intel Core i3,8,256,SSD,,14,No,549
"ASUS VivoBook Pro 16X OLED N7600ZE-L2109 Intel Core i7-12700H/32GB/512GB SSD/RTX 3050 Ti/16""",Asus,VivoBook,Intel Core i7,32,512,SSD,RTX 3050,16,No,2089
"Apple Macbook Air Apple M2/8GB/512GB SSD/GPU Deca Core/13.6"" Midnight",Apple,MacBook Air,Apple M2,8,512,SSD,,13.6,No,1869
"Dell Vostro 3510 Intel Core i5-1135G7/8GB/512GB SSD/15.6""",Dell,Vostro,Intel Core i5,8,512,SSD,,15.6,No,738.55
"MSI Katana GF66 12UE-1203XES Intel Core i5-12450H/16GB/512GB SSD/RTX3060/15.6""",MSI,Katana,Intel Core i5,16,512,SSD,RTX 3060,15.6,No,1349
"Acer Predator Helios 300 PH315-55-79BN Intel Core i7-12700H/32GB/1TB SSD/RTX3070/15.6""",Acer,Predator,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,2389
"ASUS Vivobook 17 F712EA-AU678W Intel Core i5-1135G7/16GB/512GB SSD/17.3""",Asus,VivoBook,Intel Core i5,16,512,SSD,,17.3,No,889
"MSI Stealth 17 Studio A13VI-030ES Intel Core i7-13700H/32GB/1TB SSD/RTX 4090/17.3""",MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 4090,17.3,No,3818.77
"Apple Macbook Air 2023 Apple M2/8GB/512GB SSD/GPU Deca Core/15.3"" Gris Espacial",Apple,MacBook Air,Apple M2,8,512,SSD,,15.3,No,1829
"Gigabyte AORUS 5 SE4-73ES214SD Intel Core i7-12700H/16GB/1TB SSD/RTX 3070/15.6""",Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,1949.01
"Primux ioxbook 15R5C AMD Ryzen 5 3450U/8GB/512GB SSD/15.6""",Primux,Ioxbook,AMD Ryzen 5,8,512,SSD,,15.6,No,338.81
"ASUS VivoBook 13 Slate OLED T3300KA-LQ069W Intel Pentium Silver N6000/8GB/128GB SSD/13.3"" Táctil",Asus,VivoBook,Intel Pentium,8,128,SSD,,13.3,Yes,776.14
"Lenovo IdeaPad Flex 5 14ITL05 Intel Core i7-1165G7/16GB/512GB SSD/14"" Táctil",Lenovo,IdeaPad,Intel Core i7,16,512,SSD,,14,Yes,979
"Apple Macbook Air Apple M2/16GB/512GB SSD/GPU Deca Core/13.6"" Midnight",Apple,MacBook Air,Apple M2,16,512,SSD,,13.6,No,1969.01
"Acer Nitro 5 AN517-55-78S2 Intel Core i7-12700H/16GB/512GB SSD/RTX 3050Ti/17.3""",Acer,Nitro,Intel Core i7,16,512,SSD,RTX 3050,17.3,No,1539
"ASUS Chromebook CX1400CNA-EK0238 Intel Celeron N3350/4GB/32GB eMMC/14""",Asus,Chromebook,Intel Celeron,4,32,eMMC,,14,No,299
"Alurin Flex Advance AMD Ryzen 5 5500U/8GB/500GB SSD/15.6""",Alurin,Flex Advance,AMD Ryzen 5,8,500,SSD,,15.6,No,459
"Lenovo V15 IGL Intel Celeron N4020/8GB/256GB SSD/15.6""",Lenovo,V15,Intel Celeron,8,256,SSD,,15.6,No,322.49
"MSI Summit E13 Flip Evo A13MT-087ES Intel Evo Core i7-1360P/32GB/1TB SSD/13.4"" Táctil",MSI,Summit,Intel Evo Core i7,32,1000,SSD,,13.4,Yes,1899
"Acer Extensa 15 EX215-54 Intel Core i3-1115G4/8GB/256GB SSD/15.6""",Acer,Extensa,Intel Core i3,8,256,SSD,,15.6,No,413.99
"Acer Predator Triton 500 SE PT516-51s-79HF Intel Core i7-11800H/16GB/1TB SSD/RTX 3060/16""",Acer,Predator,Intel Core i7,16,1000,SSD,RTX 3060,16,No,1929.01
"Lenovo IdeaPad 3 15ALC6-913 AMD Ryzen 7 5700U/8GB/512GB SSD/15.6"" (PT)",Lenovo,IdeaPad,AMD Ryzen 7,8,512,SSD,,15.6,No,730.97
"MSI Creator M16 B13UDX-686ES Intel Core i7-13700H/16GB/1TB SSD/RTX 3050/16""",MSI,Creator,Intel Core i7,16,1000,SSD,RTX 3050,16,No,1699.01
"MSI Creator M16 B13VE-683ES Intel Core i7-13700H/16GB/1TB SSD/RTX 4050/16""",MSI,Creator,Intel Core i7,16,1000,SSD,RTX 4050,16,No,1899.01
"MSI Raider GE68 HX 13VG-043ES Intel Core i7-13700HX/32GB/1TB SSD/RTX 4070/16""",MSI,Raider,Intel Core i7,32,1000,SSD,RTX 4070,16,No,2578.38
"Medion Erazer Crawler E40 Intel Core i5-13420H/16GB/1TB SSD/RTX 4050/15.6""",Medion,Erazer,Intel Core i5,16,1000,SSD,RTX 4050,15.6,No,1119.01
"Medion Erazer Defender P40 Intel Core i7-13700HX/16GB/1TB SSD/RTX 4060/17.3""",Medion,Erazer,Intel Core i7,16,1000,SSD,RTX 4060,17.3,No,1629
"HP OMEN 16-k0023ns Intel Core i9-12900H/32GB/1TB SSD/RTX 3070 Ti/16.1""",HP,Omen,Intel Core i9,32,1000,SSD,RTX 3070,16.1,No,2399.01
"MSI Summit E13 Flip Evo A13MT-229ES Intel Evo Core i7-1360P/16GB/512GB SSD/13.4"" Táctil",MSI,Summit,Intel Evo Core i7,16,512,SSD,,13.4,Yes,1709
"HP OMEN 17-ck1002ns Intel Core i7-12700H/32GB/1TB SSD/RTX 3060/17.3""",HP,Omen,Intel Core i7,32,1000,SSD,RTX 3060,17.3,No,1799
"Lenovo IdeaPad 3 15ITL6 Intel Core i5-1135G7/16 GB/512 GB SSD/15.6""",Lenovo,IdeaPad,Intel Core i5,16,512,SSD,,15.6,No,729
"MSI Raider GE68HX 13VF-044ES Intel Core i9-13950HX/32GB/1TB SSD/RTX 4060/16""",MSI,Raider,Intel Core i9,32,1000,SSD,RTX 4060,16,No,2899
"MSI Stealth 16 Studio A13VF-039XES Intel Core i7-13700H/32GB/1TB SSD/RTX 4060/16""",MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 4060,16,No,2059.76
"MSI Stealth 16 Studio A13VF-037ES Intel Core i7-13700H/32GB/1TB SSD/RTX 4060/16""",MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 4060,16,No,2459.01
"ASUS TUF Dash F15 FX517ZR-HN081 Intel Core i7-12650H/32GB/1TB SSD/RTX 3070/15.6""",Asus,TUF,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,1889
"MSI Stealth 16 Studio A13VF-041XES Intel Core i7-13700H/16GB/1TB SSD/RTX 4060/16""",MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 4060,16,No,2249
"HP Victus 15-fa0023np Intel Core i5-12450H/16GB/512GB SSD/RTX 3050/15.6"" (PT)",HP,Victus,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,1049.99
"ASUS ROG Strix Scar 16 2023 G634JZ-N4004 Intel Core i9-13980HX/32GB/1TB SSD/RTX 4080/16""",Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4080,16,No,3099
"Prixton Flex Pro Intel Celeron N4020/4GB/64GB/11.6"" Táctil",Prixton,Flex,Intel Celeron,4,64,,,11.6,Yes,329.95
"MSI Titan GT77 HX 13VI-006ES Intel Core i9-13980HX/128GB/2TB SSD/RTX 4090/17.3"" + Bundle Gaming",MSI,Titan,Intel Core i9,128,2000,SSD,RTX 4090,17.3,No,5999
"Alurin Go Intel Pentium N4200/8GB/128GB SSD/14.1""",Alurin,Go,Intel Pentium,8,128,SSD,,14.1,No,385
"LG Gram 17Z95P Intel Evo Core i7-1195G7/16GB/512GB SSD/17""",LG,Gram,Intel Evo Core i7,16,512,SSD,,17,No,1799
ASUS ROG Flow X16 2023 GV601VI-NL017W Intel Core i9-13900H/32GB/1TB SSD/RTX 4070/16'' Táctil,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 4070,16,Yes,2999
"Samsung Galaxy Book3 Pro 360 Intel Evo Core i7-1360P/16GB/512GB SSD/16"" Táctil",Samsung,Galaxy Book,Intel Evo Core i7,16,512,SSD,,16,Yes,2089
"Alurin Flex Advance Intel Core i7-1255U/16GB/500GB SSD/15.6""",Alurin,Flex Advance,Intel Core i7,16,500,SSD,,15.6,No,739
"HP Envy 16-h0005ns Intel Core i7-12700H/16GB/1TB SSD/RTX 3060/16""",HP,Envy,Intel Core i7,16,1000,SSD,RTX 3060,16,No,1999
"MSI Stealth 16 Studio A13VG-034ES Intel Core i7-13700H/32GB/1TB SSD/RTX 4070/16""",MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 4070,16,No,2749
"Acer Swift X SFX14-41G-R477 AMD Ryzen 7 5700U/16GB/1TB SSD/RTX3050Ti/14""",Acer,Swift,AMD Ryzen 7,16,1000,SSD,RTX 3050,14,No,1473.01
"MSI Creator Z16 HX Studio B13VFTO-045ES Intel Core i9-13950HX/32 GB/1TB SSD/RTX 4060/16"" Táctil",MSI,Creator,Intel Core i9,32,1000,SSD,RTX 4060,16,Yes,2899
"Samsung Galaxy Book3 360 Intel Evo Core i5/16GB/512GB SSD/13.3"" Táctil",Samsung,Galaxy Book,Intel Evo Core i5,16,512,SSD,,13.3,Yes,1489
"ASUS VivoBook 15 F1502ZA-EJ1033W Intel Core i5-1235U/16GB/512GB SSD/15.6""",Asus,VivoBook,Intel Core i5,16,512,SSD,,15.6,No,615.97
"Gigabyte AERO 14 OLED BMF-72ESBB4SH Intel Core i7-13700H/16GB/1TB SSD/RTX 4050/14""",Gigabyte,Aero,Intel Core i7,16,1000,SSD,RTX 4050,14,No,1969.01
"MSI Creator Z16 HX Studio B13VGTO-033ES Intel Core i7-13700HX/32GB/1TB SSD/RTX 4070/16"" Táctil",MSI,Creator,Intel Core i7,32,1000,SSD,RTX 4070,16,Yes,2949
"MSI Stealth 14 Studio A13VF-050ES Intel Core i7-13700H/16GB/1TB SSD/RTX 4060/14""",MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 4060,14,No,2349.01
"Apple MacBook Pro Intel Core i5/8GB/256GB/13"" Plateado",Apple,MacBook Pro,Intel Core i5,8,256,,,13,No,634.25
"ASUS ZenBook Pro Duo 15 OLED UX582ZM-H2030W Intel Core i7-12700H/32GB/1TB SSD/RTX 3060/15.6"" Táctil",Asus,ZenBook,Intel Core i7,32,1000,SSD,RTX 3060,15.6,Yes,2799
"ASUS ROG Zephyrus Duo 16 2023 GX650PY-NM003W AMD Ryzen 9 7945HX/64GB/2TB+2TB SSD/RTX 4090/16""",Asus,ROG,AMD Ryzen 9,64,2000,SSD,RTX 4090,16,No,5159
"Gigabyte AERO 17 XE5-73ES738HP Intel Core i7-12700H/16GB/2TB SSD/RTX 3070Ti/17.3""",Gigabyte,Aero,Intel Core i7,16,2000,SSD,RTX 3070,17.3,No,2999
"Microsoft Surface GO 3 Intel Pentium Gold 6500Y/8GB/128GB SSD/10.5"" Táctil",Microsoft,Surface Go,Intel Pentium,8,128,SSD,,10.5,Yes,599.01
"HP Victus 15-fa1002ns Intel Core i7-13700H/16GB/512GB SSD/RTX 4050/15.6""",HP,Victus,Intel Core i7,16,512,SSD,RTX 4050,15.6,No,1299.01
"MSI Prestige 16 A12UD-221XES Intel Core i7-1280P/16GB/1TB SSD/RTX 3050Ti/16""",MSI,Prestige,Intel Core i7,16,1000,SSD,RTX 3050,16,No,1889
"Apple MacBook Pro Apple M2 Max/32GB/1TB SSD/16.2"" Plata",Apple,MacBook Pro,Apple M2,32,1000,SSD,,16.2,No,3799
"Apple MacBook Pro Apple M2 Max/32GB/1TB SSD/14.2"" Gris Espacial",Apple,MacBook Pro,Apple M2,32,1000,SSD,,14.2,No,3379.01
"Apple MacBook Air Apple M1/8GB/512GB SSD/GPU Hepta Core/13.3"" Gris Espacial",Apple,MacBook Air,Apple M1,8,512,SSD,,13.3,No,1349
"HP EliteBook 840 G3 Intel Core i5-6200U/16GB/256GB SSD/14""",HP,EliteBook,Intel Core i5,16,256,SSD,,14,No,291.69
"Gigabyte AERO 16 OLED BSF-73ES994SO Intel Core i7-13700H/16GB/1TB SSD/RTX 4070/16""",Gigabyte,Aero,Intel Core i7,16,1000,SSD,RTX 4070,16,No,2309.01
"Primux ioxbook 1406F Intel Celeron N4000/4 GB/128GB SSD/14""",Primux,Ioxbook,Intel Celeron,4,128,SSD,,14,No,208.99
"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 5 5500U/16 GB/512GB SSD/15.6""",Lenovo,IdeaPad,AMD Ryzen 5,16,512,SSD,,15.6,No,689.01
"Apple Macbook Pro Apple M2/8GB/512GB SSD/GPU Deca Core/13.3"" Gris Espacial",Apple,MacBook Pro,Apple M2,8,512,SSD,,13.3,No,1849
"ASUS VivoBook 16X M1603QA-MB155 AMD Ryzen 5 5600H/8GB/512GB SSD/16""",Asus,VivoBook,AMD Ryzen 5,8,512,SSD,,16,No,437.87
"Lenovo V15 G2 Intel Core i3-1115G4/8GB/256GB SSD/15.6""",Lenovo,V15,Intel Core i3,8,256,SSD,,15.6,No,443.01
"Apple MacBook Pro Apple M2 Pro 12 Núcleos/16GB/1TB SSD/14.2"" Gris Espacial",Apple,MacBook Pro,Apple M2 Pro,16,1000,SSD,,14.2,No,2729.01
"Acer Aspire 3 A315-43-R4VC AMD Ryzen 5 5500U/8GB/512GB SSD/15.6""",Acer,Aspire,AMD Ryzen 5,8,512,SSD,,15.6,No,819
"MSI Creator Z16 HX Studio B13VFTO-046ES Intel Core i7-13700HX/16GB/1TB SSD/RTX 4060/16"" Táctil",MSI,Creator,Intel Core i7,16,1000,SSD,RTX 4060,16,Yes,2649
"MSI Stealth 14 Studio A13VE-052XES Intel Core i7-13700H/16GB/1TB SSD/RTX 4050/14""",MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 4050,14,No,1989.01
"MSI Summit E14 FlipEvo A12MT-056ES Intel Core i7-1280P/16GB/1TB SSD/14"" Táctil",MSI,Summit,Intel Core i7,16,1000,SSD,,14,Yes,1749.82
"Microsoft Surface Laptop 5 Negro Intel Evo Core i5-1235U/8GB/512GB SSD/13.5"" Táctil",Microsoft,Surface Laptop,Intel Evo Core i5,8,512,SSD,,13.5,Yes,1419
"PcCom Revolt 3060 Intel Core i7-12700H/32GB/500GB SSD/RTX 3060/15.6""/Windows 11 Home",PcCom,Revolt,Intel Core i7,32,500,SSD,RTX 3060,15.6,No,1699
"Lenovo V15 G3 ABA AMD Ryzen 7 5825U/16GB/512GB SSD/15.6""",Lenovo,V15,AMD Ryzen 7,16,512,SSD,,15.6,No,619.99
"MSI Summit E14 Flip Evo A13MT-227ES Intel Evo Core i7-1360P/16GB/1TB SSD/14"" Táctil",MSI,Summit,Intel Evo Core i7,16,1000,SSD,,14,Yes,1689
"HP 255 G9 AMD Ryzen 3 5425U/8GB/256GB SSD/15.6""",HP,255,AMD Ryzen 3,8,256,SSD,,15.6,No,386.05
"Prixton Netbook Pro Intel Celeron N4020/4GB/64GB eMMC/14.1""",Prixton,Netbook Pro,Intel Celeron,4,64,eMMC,,14.1,No,299.94
"HP 15S-EQ2132NS AMD Ryzen 3 5300U/8GB/512GB SSD/15.6""",HP,15S,AMD Ryzen 3,8,512,SSD,,15.6,No,416
"Lenovo V15 G2 ALC AMD Ryzen 5 5500U/8GB/256GB SSD/15.6"" Negro",Lenovo,V15,AMD Ryzen 5,8,256,SSD,,15.6,No,529
"Microsoft Surface Laptop Go 2 Intel Core i5-1135G7/8GB/128GB SSD/12.4"" Táctil",Microsoft,Surface Laptop,Intel Core i5,8,128,SSD,,12.4,Yes,769
"ASUS ROG Zephyrus G14 2023 GA402XV-N2041 AMD Ryzen 9 7940HS/32GB/1TB SSD/RTX 4060/14""",Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 4060,14,No,2299
"ASUS ROG Flow X13 2023 GV302XV-MU006W AMD Ryzen 9 7940HS/16GB/1TB SSD/RTX 4060/13.4"" Táctil",Asus,ROG,AMD Ryzen 9,16,1000,SSD,RTX 4060,13.4,Yes,1999
"MSI Raider GE78HX 13VH-066XES Intel Core i7-13700HX/32GB/1TB SSD/RTX 4080/17""",MSI,Raider,Intel Core i7,32,1000,SSD,RTX 4080,17,No,3699
"Alurin Flex Advance Intel Core i5-1155G7/8GB/500GB SSD/15.6"" + Windows 11 Home",Alurin,Flex Advance,Intel Core i5,8,500,SSD,,15.6,No,600
"HP 250 G9 Intel Core i5-1235U/16GB/512GB SSD/15.6"" Plata",HP,250,Intel Core i5,16,512,SSD,,15.6,No,609.01
"HP ChromeBook 14b-na0013ns AMD Athlon Silver 3050C/4GB/64GB eMMC/14""",HP,Chromebook,AMD Athlon,4,64,eMMC,,14,No,419
"Gigabyte AORUS 15X ASF-B3ES754SH Intel Core i9-13900HX/16GB/1TB SSD/RTX 4070/15.6""",Gigabyte,Aorus,Intel Core i9,16,1000,SSD,RTX 4070,15.6,No,2179
"Microsoft Surface Pro 9 Grafito Intel Evo Core i7-1255U/16GB/256GB SSD/13"" Táctil",Microsoft,Surface Pro,Intel Evo Core i7,16,256,SSD,,13,Yes,1859
"Apple MacBook Pro Apple M2 Pro 10 Núcleos/32GB/512GB SSD/14.2"" Gris Espacial",Apple,MacBook Pro,Apple M2 Pro,32,512,SSD,,14.2,No,2719
"MSI Modern 15 B12M-025XES Intel Core i5-1235U/8GB/512GB SSD/15.6""",MSI,Modern,Intel Core i5,8,512,SSD,,15.6,No,799
"MSI Stealth 14 Studio A13VF-049XES Intel Core i7-13700H/16GB/1TB SSD/RTX 4060/14""",MSI,Stealth,Intel Core i7,16,1000,SSD,RTX 4060,14,No,2159
ASUS M515UA-R75BLHDSS1 AMD Ryzen 7 5700U/8GB/512GB SSD/15.6'' (PT),Asus,M515UA,AMD Ryzen 7,8,512,SSD,,15.6,No,683.81
"MSI Creator M16 B13UDX-684XES Intel Core i7-13700H/32GB/1TB SSD/RTX 3050/16""",MSI,Creator,Intel Core i7,32,1000,SSD,RTX 3050,16,No,1699.01
"ASUS ROG Flow Z13 2023 GZ301VU-MU006W Intel Core i9-13900H/16GB/1TB SSD/RTX 4050/13.4"" Táctil",Asus,ROG,Intel Core i9,16,1000,SSD,RTX 4050,13.4,Yes,2099
"Apple MacBook Pro Apple M2 Pro 10 Núcleos/32GB/1TB SSD/14.2"" Gris Espacial",Apple,MacBook Pro,Apple M2 Pro,32,1000,SSD,,14.2,No,2939.01
"MSI Summit E16 Flip A13VET-084XES Intel Core i7-1360P/32GB/1TB SSD/RTX 4050/16"" Táctil",MSI,Summit,Intel Core i7,32,1000,SSD,RTX 4050,16,Yes,2099
"HP Notebook 14S-dq0009ns Intel Celeron N4020/4GB/64GB eMMC/14""",HP,Notebook,Intel Celeron,4,64,eMMC,,14,No,329
"Asus M515UA-EJ374 AMD Ryzen 5 5500U/8GB/512GB SSD/15.6""",Asus,M515UA,AMD Ryzen 5,8,512,SSD,,15.6,No,402.99
"Lenovo V15 G2 ITL Intel Core i5-1135G7/8 GB/256 GB SSD/15.6""",Lenovo,V15,Intel Core i5,8,256,SSD,,15.6,No,461.32
"Lenovo ThinkPad T480 Intel Core i5-8350U/16GB/256GB SSD/14""",Lenovo,ThinkPad,Intel Core i5,16,256,SSD,,14,No,574
"ASUS ROG Strix Scar 16 2023 G634JZ-NM010W Intel Core i9-13980HX/32GB/2TB SSD/RTX 4080/16""",Asus,ROG,Intel Core i9,32,2000,SSD,RTX 4080,16,No,3499.01
"Microsoft Surface Laptop 5 Alcántara Intel Evo Core i5-1235U/8GB/512GB SSD/13.5"" Táctil",Microsoft,Surface Laptop,Intel Evo Core i5,8,512,SSD,,13.5,Yes,1419
"Microsoft Surface Pro 9 Zafiro Intel Evo Core i5-1235U/8GB/256GB SSD/13"" Táctil",Microsoft,Surface Pro,Intel Evo Core i5,8,256,SSD,,13,Yes,1299
"LG Gram 17ZD90R-G.AX75B Intel Evo Core i7-1360P/16GB/512GB SSD/17""",LG,Gram,Intel Evo Core i7,16,512,SSD,,17,No,1699
"HP 470 G9 Intel Core i7-1255U/16GB/512GB SSD/MX550/17.3""",HP,470,Intel Core i7,16,512,SSD,MX 550,17.3,No,1300
"ASUS F1500EA-BQ3072 Intel Core i3-1115G4/8GB/512GB SSD/15.6""",Asus,VivoBook,Intel Core i3,8,512,SSD,,15.6,No,372
"Razer Blade 16 Doble Resolución UHD+/FHD+ Intel Core i9-13950HX/32GB/2TB SSD/RTX 4090/16""",Razer,Blade,Intel Core i9,32,2000,SSD,RTX 4090,16,No,4999.01
"Asus Rog Strix G15 G513QR-HF118 AMD Ryzen 7 5800H/32GB/1TB SSD/RTX3070/15.6""",Asus,ROG,AMD Ryzen 7,32,1000,SSD,RTX 3070,15.6,No,2079.01
"Dell Vostro 3520 Intel Core i7-1255U/16 GB/512GB SSD/15.6"" (PT)",Dell,Vostro,Intel Core i7,16,512,SSD,,15.6,No,997.79
"LG Gram 14ZB90Q Intel Core i5-1240P/16GB/512GB SSD/14""",LG,Gram,Intel Core i5,16,512,SSD,,14,No,1149
"Primux Ioxbook 15CA Intel Celeron N4000/8GB/256GB SSD/15.6""",Primux,Ioxbook,Intel Celeron,8,256,SSD,,15.6,No,229
"HP 15S-FQ2173NS Intel Core i3-1115G4/8GB/256GB SSD/15.6""",HP,15S,Intel Core i3,8,256,SSD,,15.6,No,552.33
"Apple MacBook Pro Apple M2 Pro 12 Núcleos/16GB/512GB SSD/16.2"" Gris Espacial",Apple,MacBook Pro,Apple M2 Pro,16,512,SSD,,16.2,No,2729.01
"Microsoft Surface Pro 9 Grafito Intel Evo Core i5-1235U/8GB/256GB SSD/13"" Táctil",Microsoft,Surface Pro,Intel Evo Core i5,8,256,SSD,,13,Yes,1299
"Alurin Go Intel Pentium N4200/8GB/256GB SSD/nOS/14.1""",Alurin,Go,Intel Pentium,8,256,SSD,,14.1,No,329.91
"HP Spectre x360 14-ef0003ns Intel Evo Core i7-1255U/16GB/1TB SSD/13.5"" Táctil",HP,Spectre,Intel Evo Core i7,16,1000,SSD,,13.5,Yes,1699.01
"LG Gram 15Z90R-G.AD78B Intel Evo Core i7-1360P/32GB/1TB SSD/15""",LG,Gram,Intel Evo Core i7,32,1000,SSD,,15,No,1929.01
"Samsung Galaxy Book3 Pro Intel Evo Core i7-1360P/16GB/512GB SSD/16""",Samsung,Galaxy Book,Intel Evo Core i7,16,512,SSD,,16,No,1949.99
"Lenovo ThinkPad L15 Gen 3 Intel Core i5-1235U/8GB/256GB SSD/15.6""",Lenovo,ThinkPad,Intel Core i5,8,256,SSD,,15.6,No,1174.99
"Lenovo IdeaPad Gaming 3 15ACH6-302 AMD Ryzen 5 5600H/8GB/256 SSD/GTX1650/15.6"" (PT)",Lenovo,IdeaPad,AMD Ryzen 5,8,256,SSD,GTX 1650,15.6,No,834.11
"Alurin Flex Intel Core i3-10110U/8GB/128GB SSD/nOS/14""",Alurin,Flex,Intel Core i3,8,128,SSD,,14,No,399
"Medion Akoya E15301 MD62123 AMD Ryzen 3 3200U/8GB/256 GB SSD/15.6""",Medion,Akoya,AMD Ryzen 3,8,256,SSD,,15.6,No,529
"Microsoft Surface Laptop 4 Platino AMD Ryzen 7 4980U/8GB/256 GB SSD/15"" Táctil",Microsoft,Surface Laptop,AMD Ryzen 7,8,256,SSD,,15,Yes,1449
"Razer Blade 16 QHD+ Intel Core i9-13950HX/16GB/1TB SSD/RTX 4060/16""",Razer,Blade,Intel Core i9,16,1000,SSD,RTX 4060,16,No,3099
"Razer Blade 16 QHD+ Intel Core i9-13950HX/16GB/1TB SSD/RTX 4070/16""",Razer,Blade,Intel Core i9,16,1000,SSD,RTX 4070,16,No,3499.01
"Alurin AMD R5 5500U 15.6"" 8 256 con SO",Alurin,Alurin,AMD Radeon 5,8,256,,,15.6,No,499
"Alurin Flex Advance AMD Ryzen 5 5500U/8GB/500GB SSD/15.6"" + Windows 11 Home",Alurin,Flex Advance,AMD Ryzen 5,8,500,SSD,,15.6,No,559
"Razer Blade 16 Dual UHD+FHD+ Intel Core i9-13950HX/32GB/1TB SSD/RTX 4070/16""",Razer,Blade,Intel Core i9,32,1000,SSD,RTX 4070,16,No,3799.99
"ASUS ZenBook 14 OLED UX3402VA-KM005W Intel Evo Core i7-1360P/16GB/512GB SSD/14""",Asus,ZenBook,Intel Evo Core i7,16,512,SSD,,14,No,1259.01
"Alurin Flex Advance Intel Core i5-1155G7/8GB/256GB SSD/15.6""",Alurin,Flex Advance,Intel Core i5,8,256,SSD,,15.6,No,440
"Apple Macbook Air 2023 Apple M2/8GB/256GB SSD/GPU Deca Core/15.3"" Plata",Apple,MacBook Air,Apple M2,8,256,SSD,,15.3,No,1599
"HP 250 G9 Intel Core i3-1215U/8GB/512GB SSD/15.6""",HP,250,Intel Core i3,8,512,SSD,,15.6,No,398.1
"ASUS ROG Strix G17 G713PV-HX058 AMD Ryzen 9 7845HX/32GB/1TB SSD/RTX 4060/17.3""",Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 4060,17.3,No,2099
"HP 15s-fq4106ns Intel Core i5-1155G7/8GB/256GB SSD/15.6""",HP,15S,Intel Core i5,8,256,SSD,,15.6,No,454.33
"HP 15S-FQ4059NS Intel Core i5-1155G7/8GB/512GB SSD/15.6""",HP,15S,Intel Core i5,8,512,SSD,,15.6,No,494.81
"Alurin Flex Advance AMD Ryzen 5 5500U/8GB/256GB SSD/15.6""",Alurin,Flex Advance,AMD Ryzen 5,8,256,SSD,,15.6,No,399
"ASUS TUF Gaming F15 Fx506lhb-hn359 Intel Core i5-10300H/16GB/512GB SSD/GTX 1650/15.6""",Asus,TUF,Intel Core i5,16,512,SSD,GTX 1650,15.6,No,719.01
"Alurin Intel Core I7 12th 15.6"" 16 500 con SO",Alurin,Alurin,Intel Core i7,8,500,,,15.6,No,869
"HP 250 G9 Intel Core i7-1255U/16 GB/512GB SSD/15.6"" Plata",HP,250,Intel Core i7,16,512,SSD,,15.6,No,824
"Apple MacBook Pro Apple M2 Pro 12 Núcleos/32GB/1TB SSD/16.2"" Gris Espacial",Apple,MacBook Pro,Apple M2 Pro,32,1000,SSD,,16.2,No,3499.01
"Lenovo V15 G2 Intel Core i3-1115G4/8GB/256GB SSD/15.6"" Negro",Lenovo,V15,Intel Core i3,8,256,SSD,,15.6,No,495.99
"MSI Raider GE78HX 13VG-040ES Intel Core i7-13700HX/32GB/1TB SSD/RTX 4070/17""",MSI,Raider,Intel Core i7,32,1000,SSD,RTX 4070,17,No,2999
"Lenovo ThinkBook 15p Intel Core i7-10750H/16GB/1TB SSD/GTX 1650Ti/15.6""",Lenovo,ThinkBook,Intel Core i7,16,1000,SSD,GTX 1650,15.6,No,1219
"Lenovo ThinkPad E15 Gen 4 Intel Core i7-1255U/16GB/512GB SSD/15.6""",Lenovo,ThinkPad,Intel Core i7,16,512,SSD,,15.6,No,1395
"ASUS ExpertBook B1 B1502CBA-EJ0425 Intel Core i5-1235U/16GB/512GB SSD/15.6""",Asus,ExpertBook,Intel Core i5,16,512,SSD,,15.6,No,695
"MSI Creator Z16 HX Studio B13VFTO-027ES Intel Core i9-13950HX/64GB/2TB SSD/RTX 4060/16"" Táctil",MSI,Creator,Intel Core i9,64,2000,SSD,RTX 4060,16,Yes,3061.31
"HP 250 G9 Intel Core i3-1215U/8 GB/512GB SSD/15.6""",HP,250,Intel Core i3,8,512,SSD,,15.6,No,453
"Acer Chromebook 317 Intel Celeron N4500/8GB/128GB eMMC/17.3""",Acer,Chromebook,Intel Celeron,8,128,eMMC,,17.3,No,499
